studyid,TCid,IPT,author,comparison,VarPair,n_r1,n_t,n_c,rga,yi,vi,CMA_O,CMB_O,CMC_O,CMD_O,CME_O,CML2_O,CML29_O
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_1_ME,243,124,119,0.046227652,0.092643981,0.016506412,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_1_ML2,237,121,116,0.06414396,0.128581272,0.016920033,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_3_MA,206,106,100,0.083865372,0.168395175,0.01950279,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_3_ME,224.5,114.5,110,0.055757521,0.111960627,0.018100943,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,0_1_3_ML2,209,108,101,-0.015015699,-0.030051645,0.01916241,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_MA_1_MA,232,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_MA_1_O,232,NA,NA,0.3045,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_MA_3_MA,195,NA,NA,0.5314,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_MA_3_O,220,NA,NA,0.3695,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ME_1_ME,237.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ME_1_O,237.5,NA,NA,0.17355,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ME_3_ME,195.5,NA,NA,0.47125,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ME_3_O,225.5,NA,NA,0.16855,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ML2_1_ML2,237,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ML2_1_O,237,NA,NA,0.2973,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ML2_3_ML2,200,NA,NA,0.4381,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_ML2_3_O,225,NA,NA,0.2894,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_O_3_MA,206,NA,NA,0.0703,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_O_3_ME,205,NA,NA,0.0366,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,1_O_3_ML2,209,NA,NA,0.1654,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_MA_3_MA,206,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_MA_3_O,206,NA,NA,0.2011,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_ME_3_ME,205,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_ME_3_O,205,NA,NA,0.11985,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_ML2_3_ML2,209,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,1,0,Rohde et al. (2014),CBT-g v. NT,3_ML2_3_O,209,NA,NA,0.1741,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_1_MA,231,117,114,0.069346019,0.139038447,0.017360782,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_1_ME,241.5,122.5,119,0.042465792,0.085064252,0.016616701,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_1_ML2,233,117,116,0.092556269,0.18591228,0.017241869,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_3_MA,194,94,100,0.09733161,0.195685502,0.020736991,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_3_ME,224,114,110,-0.029293187,-0.05862767,0.01815477,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,0_1_3_ML2,202,101,101,0.03398837,0.068016037,0.019813431,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_MA_1_MA,231,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_MA_1_O,231,NA,NA,0.3578,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_MA_3_MA,181,NA,NA,0.4271,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_MA_3_O,218,NA,NA,0.2647,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ME_1_ME,233.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ME_1_O,233.5,NA,NA,0.2735,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ME_3_ME,184.5,NA,NA,0.51525,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ME_3_O,220.5,NA,NA,0.212,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ML2_1_ML2,233,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ML2_1_O,233,NA,NA,0.298,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ML2_3_ML2,188,NA,NA,0.5481,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_ML2_3_O,220,NA,NA,0.23,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_O_3_MA,194,NA,NA,0.0931,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_O_3_ME,199.5,NA,NA,0.033,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,1_O_3_ML2,202,NA,NA,0.1204,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_MA_3_MA,194,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_MA_3_O,194,NA,NA,0.1674,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_ME_3_ME,199.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_ME_3_O,199.5,NA,NA,0.2105,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_ML2_3_ML2,202,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10114,2,0,Rohde et al. (2014),CBT-b v. NT,3_ML2_3_O,202,NA,NA,0.242,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_1_MC,34,17,17,0.02835066,0.060104215,0.120016402,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_1_ML29,34,17,17,-0.426232801,-0.942353386,0.130706322,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_3_MC,29,16,13,0.23627762,0.489383577,0.143596115,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,0_1_3_ML29,29,16,13,-0.182121059,-0.372435446,0.141814597,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_MA_1_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_MC_1_MC,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_MC_1_O,34,NA,NA,0.034180302,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_MC_3_MC,34,NA,NA,0.627,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_MC_3_O,34,NA,NA,0.043845815,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ME_1_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ML29_1_ML29,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ML29_1_O,34,NA,NA,0.5075,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ML29_3_ML29,34,NA,NA,0.688,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_ML29_3_O,34,NA,NA,0.314816209,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_O_3_MC,34,NA,NA,-0.025531554,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,1_O_3_ML29,34,NA,NA,0.2781062,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_MC_3_MC,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_MC_3_O,34,NA,NA,0.140086783,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_ME_3_ME,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_ML29_3_ML29,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10115,1,0,Stasiak et al. (2014),CBT-c v. AP,3_ML29_3_O,34,NA,NA,0.468249512,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_1_MD,20,10,10,0.043024178,0.086128107,0.200185451,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_1_ME,20,10,10,-0.185991162,-0.390759808,0.20602959,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_3_MD,20,10,10,0.12735509,0.256801265,0.201648672,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,0_1_3_ME,20,10,10,0.115305498,0.232159482,0.201347451,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MA_1_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MD_1_MD,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MD_1_O,20,NA,NA,0.3885,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MD_3_MD,20,NA,NA,0.375,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_MD_3_O,20,NA,NA,0.072,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_ME_1_ME,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_ME_1_O,20,NA,NA,0.3665,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_ME_3_ME,20,NA,NA,0.456,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_ME_3_O,20,NA,NA,0.068,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_ML2_1_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_O_3_MD,20,NA,NA,-0.199,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,1_O_3_ME,20,NA,NA,-0.124,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_MD_3_MD,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_MD_3_O,20,NA,NA,-0.015,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_ME_3_ME,20,NA,NA,1,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_ME_3_O,20,NA,NA,-0.003,NA,NA,0,0,0,0,0,0,0
10168,1,0,Santomauro et al. (2016),CBT-g v. WL,3_ML2_3_ML2,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_1_ME,38,25,13,-0.006719125,-0.014184553,0.116984197,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_1_ML2,38,25,13,0.145273453,0.316236348,0.119103082,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_3_ME,38,25,13,0.299190766,0.663239829,0.122860822,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,0_1_3_ML2,38,25,13,0.184906738,0.397480466,0.11909182,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_MA_1_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ME_1_ME,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ME_1_O,38,NA,NA,0.342333333,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ME_3_ME,38,NA,NA,0.467,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ME_3_O,38,NA,NA,0.178,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ML2_1_ML2,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ML2_1_O,38,NA,NA,0.115,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ML2_3_ML2,38,NA,NA,0.584,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_ML2_3_O,38,NA,NA,-0.039166667,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_O_3_ME,38,NA,NA,0.180333333,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,1_O_3_ML2,38,NA,NA,0.189,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_ME_3_ME,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_ME_3_O,38,NA,NA,0.256666667,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_ML2_3_ML2,38,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20002,1,1,Dietz et al. (2015),IPT-if v. AP,3_ML2_3_O,38,NA,NA,0.250833333,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_1_ME,63,34,29,-0.032495187,-0.065461713,0.06400407,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_1_ML2,55.33333333,29.66666667,25.66666667,0.041943559,0.088041463,0.075791128,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_3_ME,63,34,29,0.181893954,0.371490555,0.065011188,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,0_1_3_ML2,52.33333333,28.66666667,23.66666667,0.062441042,0.126749928,0.080275619,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_MC_1_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ME_1_ME,63,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ME_1_O,63,NA,NA,0.14675,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ME_3_ME,62.5,NA,NA,0.354,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ME_3_O,63,NA,NA,0.136,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ML2_1_ML2,55.33,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ML2_1_O,55.33333333,NA,NA,0.110833333,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ML2_3_ML2,50.33333333,NA,NA,0.407333333,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_ML2_3_O,55.33333333,NA,NA,0.203333333,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_O_3_ME,62.5,NA,NA,0.05975,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,1_O_3_ML2,52.33333333,NA,NA,0.071333333,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_MA_3_MA,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_MC_3_MC,NA,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_ME_3_ME,62.5,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_ME_3_O,62.5,NA,NA,0.4975,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_ML2_3_ML2,52.33,NA,NA,1,NA,NA,0,0,0,0,0,0,0
20004,1,1,Mufson et al. (2004),IPT-i v. UC,3_ML2_3_O,52.33333333,NA,NA,0.468666667,NA,NA,0,0,0,0,0,0,0
16,1,0,Brent et al. (1997),CBT-i v. AP,0_1_0_1,72,NA,NA,1,NA,NA,0,0,0,0,0,0,0
16,1,0,Brent et al. (1997),CBT-i v. AP,0_1_1_O,72,37,35,0.086680077,0.174082287,0.055808905,0,0,0,0,0,0,0
16,1,0,Brent et al. (1997),CBT-i v. AP,0_1_3_O,68,35,33,0.19748969,0.403089186,0.060069171,1,0,1,0,0,1,0
16,1,0,Brent et al. (1997),CBT-i v. AP,1_O_1_O,71,NA,NA,1,NA,NA,0,0,0,0,0,0,0
16,1,0,Brent et al. (1997),CBT-i v. AP,1_O_3_O,65,NA,NA,0.5976,NA,NA,0,0,0,0,0,0,0
16,1,0,Brent et al. (1997),CBT-i v. AP,3_O_3_O,66,NA,NA,1,NA,NA,0,0,0,0,0,0,0
57,1,0,Kahn et al. (1990),CBT-g + P v. WL,0_1_0_1,34,NA,NA,1,NA,NA,0,0,0,0,0,0,0
57,1,0,Kahn et al. (1990),CBT-g + P v. WL,0_1_1_O,30,16.2,13.8,-0.103417684,-0.232236767,0.146246466,0,0,0,0,0,0,0
57,1,0,Kahn et al. (1990),CBT-g + P v. WL,0_1_3_O,30,16.2,13.8,0.318761212,0.828014015,0.162825069,1,0,0,0,0,0,0
57,1,0,Kahn et al. (1990),CBT-g + P v. WL,1_O_1_O,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
57,4,0,Kahn et al. (1990),CBT-g + P v. WL,1_O_3_O,34,NA,NA,0.406,NA,NA,0,0,0,0,0,0,0
57,1,0,Kahn et al. (1990),CBT-g + P v. WL,3_O_3_O,30,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,1,0,Liddle & Spence (1990),CBT-g v. AP,0_1_0_1,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,1,0,Liddle & Spence (1990),CBT-g v. AP,0_1_1_O,21,11,10,0.141803892,0.286828349,0.192867912,0,0,0,0,0,0,0
78,1,0,Liddle & Spence (1990),CBT-g v. AP,0_1_3_O,21,11,10,0.322267323,0.681632639,0.201971545,0,0,1,0,1,0,0
78,1,0,Liddle & Spence (1990),CBT-g v. AP,1_O_1_O,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,1,0,Liddle & Spence (1990),CBT-g v. AP,3_O_3_O,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,2,0,Liddle & Spence (1990),CBT-g v. WL,0_1_0_1,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,2,0,Liddle & Spence (1990),CBT-g v. WL,0_1_1_O,21,11,10,-0.036323659,-0.072777852,0.191035201,0,0,0,0,0,0,0
78,2,0,Liddle & Spence (1990),CBT-g v. WL,0_1_3_O,21,11,10,0.171109317,0.347735687,0.193788141,0,0,1,0,1,0,0
78,2,0,Liddle & Spence (1990),CBT-g v. WL,1_O_1_O,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
78,2,0,Liddle & Spence (1990),CBT-g v. WL,3_O_3_O,21,NA,NA,1,NA,NA,0,0,0,0,0,0,0
92,1,1,Mufson et al. (1999),IPT-i v. AP,0_1_0_1,48,NA,NA,1,NA,NA,0,0,0,0,0,0,0
92,1,1,Mufson et al. (1999),IPT-i v. AP,0_1_1_O,46,23.5,22.5,0.087287815,0.178905585,0.088178216,0,0,0,0,0,0,0
92,1,1,Mufson et al. (1999),IPT-i v. AP,0_1_3_O,32,21,11,0.36392127,0.82465507,0.149285444,1,0,1,1,1,1,1
92,1,1,Mufson et al. (1999),IPT-i v. AP,1_O_1_O,46,NA,NA,1,NA,NA,0,0,0,0,0,0,0
92,1,1,Mufson et al. (1999),IPT-i v. AP,1_O_3_O,31,NA,NA,0.274135692,NA,NA,0,0,0,0,0,0,0
92,1,1,Mufson et al. (1999),IPT-i v. AP,3_O_3_O,32,NA,NA,1,NA,NA,0,0,0,0,0,0,0
106,1,0,Reed (1994),CBT-g v. AP,0_1_0_1,18,NA,NA,1,NA,NA,0,0,0,0,0,0,0
106,1,0,Reed (1994),CBT-g v. AP,0_1_1_O,NA,NA,NA,0.067545674,NA,NA,0,0,0,0,0,0,0
106,1,0,Reed (1994),CBT-g v. AP,0_1_3_O,15,9,6,-0.051993622,-0.125264801,0.315608251,1,0,0,0,1,0,0
106,1,0,Reed (1994),CBT-g v. AP,1_O_1_O,18,NA,NA,1,NA,NA,0,0,0,0,0,0,0
106,1,0,Reed (1994),CBT-g v. AP,3_O_3_O,15,NA,NA,1,NA,NA,0,0,0,0,0,0,0
107,1,0,Reynolds & Coats (1986),CBT-g v. WL,0_1_0_1,19,NA,NA,1,NA,NA,0,0,0,0,0,0,0
107,1,0,Reynolds & Coats (1986),CBT-g v. WL,0_1_1_O,19,9,10,-0.336638882,-0.717571946,0.224837006,0,0,0,0,0,0,0
107,1,0,Reynolds & Coats (1986),CBT-g v. WL,0_1_3_O,15,6,9,0.597269653,1.576219539,0.366208747,1,0,0,0,0,0,0
107,1,0,Reynolds & Coats (1986),CBT-g v. WL,1_O_1_O,19,NA,NA,1,NA,NA,0,0,0,0,0,0,0
107,1,0,Reynolds & Coats (1986),CBT-g v. WL,3_O_3_O,15,NA,NA,1,NA,NA,0,0,0,0,0,0,0
222,1,0,Stark et al. (1987),CBT-g v. WL,0_1_0_1,18,NA,NA,1,NA,NA,0,0,0,0,0,0,0
222,1,0,Stark et al. (1987),CBT-g v. WL,0_1_1_O,18,9,9,-0.216861036,-0.460685392,0.230737749,0,0,0,0,0,0,0
222,1,0,Stark et al. (1987),CBT-g v. WL,0_1_3_O,18,9,9,0.432645781,0.968128581,0.249053076,1,0,0,0,1,0,0
222,1,0,Stark et al. (1987),CBT-g v. WL,1_O_1_O,18,NA,NA,1,NA,NA,0,0,0,0,0,0,0
222,1,0,Stark et al. (1987),CBT-g v. WL,3_O_3_O,18,NA,NA,1,NA,NA,0,0,0,0,0,0,0
428,1,0,Asarnow et al. (2002),CBT-g v. WL,0_1_0_1,23,NA,NA,1,NA,NA,0,0,0,0,0,0,0
428,1,0,Asarnow et al. (2002),CBT-g v. WL,0_1_1_O,NA,11,12,NA,NA,NA,0,0,0,0,0,0,0
428,1,0,Asarnow et al. (2002),CBT-g v. WL,0_1_3_O,23,11,12,0.146374262,0.296216077,0.176149902,1,0,1,0,1,0,1
428,1,0,Asarnow et al. (2002),CBT-g v. WL,1_O_1_O,23,NA,NA,1,NA,NA,0,0,0,0,0,0,0
